Term,Academic Program,Descr,Student ID,Name,Course Code,Grade,Term GPA,Cumulative GPA,Repeat,Unit Taken
2211,AIE,Artificial Intelligence Engine,300195,David Martin,CSE131,B-,2.918,3.497,,3
2211,AIE,Artificial Intelligence Engine,300195,David Martin,GEO217,B,2.918,3.497,,2
2211,AIE,Artificial Intelligence Engine,300195,David Martin,MAT212,F,2.918,3.497,EXCM,3
2211,AIE,Artificial Intelligence Engine,300195,David Martin,MAT231,W,2.918,3.497,,3
2212,AIE,Artificial Intelligence Engine,300195,David Martin,AIE121,F,0.0,3.497,EXCM,3
2212,AIE,Artificial Intelligence Engine,300195,David Martin,AIE291,F,0.0,3.497,EXCM,2
2212,AIE,Artificial Intelligence Engine,300195,David Martin,CSE112,F,0.0,3.497,EXCM,4
2212,AIE,Artificial Intelligence Engine,300195,David Martin,CSE221,F,0.0,3.497,EXCM,3
2212,AIE,Artificial Intelligence Engine,300195,David Martin,CSE251,FW,0.0,3.497,,3
2212,AIE,Artificial Intelligence Engine,300195,David Martin,LIB116,F,0.0,3.497,EXCM,2
2212,AIE,Artificial Intelligence Engine,300195,David Martin,MAT312,F,0.0,3.497,EXCM,3
2212,AIE,Artificial Intelligence Engine,300195,David Martin,PSC101,S,0.0,3.497,,0
2221,AIE,Artificial Intelligence Engine,300195,David Martin,CSE112,B+,2.744,3.353,REPF,4
2221,AIE,Artificial Intelligence Engine,300195,David Martin,LAN114,C-,2.744,3.353,,2
2221,AIE,Artificial Intelligence Engine,300195,David Martin,MAT231,B-,2.744,3.353,,3
2221,AIE,Artificial Intelligence Engine,300195,David Martin,MAT212,F,2.744,3.353,EXCM,3
2222,AIE,Artificial Intelligence Engine,300195,David Martin,AIE121,B-,3.012,3.263,REPF,3
2222,AIE,Artificial Intelligence Engine,300195,David Martin,AIE291,A,3.012,3.263,REPF,2
2222,AIE,Artificial Intelligence Engine,300195,David Martin,CSE251,B,3.012,3.263,,3
2222,AIE,Artificial Intelligence Engine,300195,David Martin,CSE132,B-,3.012,3.263,,3
2222,AIE,Artificial Intelligence Engine,300195,David Martin,CSE221,B+,3.012,3.263,REPF,3
2222,AIE,Artificial Intelligence Engine,300195,David Martin,MAT312,B-,3.012,3.263,REPF,3
2231,AIE,Artificial Intelligence Engine,300195,David Martin,AIE323,A+,3.85,3.402,,3
2231,AIE,Artificial Intelligence Engine,300195,David Martin,AIE231,A,3.85,3.402,,3
2231,AIE,Artificial Intelligence Engine,300195,David Martin,LAN021,S,3.85,3.402,,0
2231,AIE,Artificial Intelligence Engine,300195,David Martin,LIB116,A,3.85,3.402,REPF,2
2231,AIE,Artificial Intelligence Engine,300195,David Martin,MAT212,A-,3.85,3.402,REPF,3
2231,AIE,Artificial Intelligence Engine,300195,David Martin,MAT123,B+,3.85,3.402,REPF,3
2231,AIE,Artificial Intelligence Engine,300195,David Martin,MAT315,A,3.85,3.402,,3
2231,AIE,Artificial Intelligence Engine,300195,David Martin,PHY212,A,3.85,3.402,REPF,3
2232,AIE,Artificial Intelligence Engine,300195,David Martin,AIE212,A,3.644,3.441,,3
2232,AIE,Artificial Intelligence Engine,300195,David Martin,AIE241,B+,3.644,3.441,,3
2232,AIE,Artificial Intelligence Engine,300195,David Martin,CSE211,A-,3.644,3.441,,3
2232,AIE,Artificial Intelligence Engine,300195,David Martin,CSE234,B+,3.644,3.441,,3
2232,AIE,Artificial Intelligence Engine,300195,David Martin,LAN111,A-,3.644,3.441,,2
2232,AIE,Artificial Intelligence Engine,300195,David Martin,MGT201,A,3.644,3.441,,2
2232,AIE,Artificial Intelligence Engine,300195,David Martin,MIL011,S,3.644,3.441,,0
2233,AIE,Artificial Intelligence Engine,300195,David Martin,AIE392,A,4.0,3.452,,2
2241,AIE,Artificial Intelligence Engine,300195,David Martin,CSE233,A-,3.532,3.464,,3
2241,AIE,Artificial Intelligence Engine,300195,David Martin,CSE261,B+,3.532,3.464,,3
2241,AIE,Artificial Intelligence Engine,300195,David Martin,CSE281,A-,3.532,3.464,,3
2241,AIE,Artificial Intelligence Engine,300195,David Martin,CSE344,B+,3.532,3.464,,3
2241,AIE,Artificial Intelligence Engine,300195,David Martin,CSE113,A-,3.532,3.464,,3
2241,AIE,Artificial Intelligence Engine,300195,David Martin,MGT102,B+,3.532,3.464,,2
2241,AIE,Artificial Intelligence Engine,300195,David Martin,SOC107,A-,3.532,3.464,,2
2201,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE014,F,2.555,2.555,EXCM,3
2201,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE013,D,2.555,2.555,EXCM,2
2201,AIE,Artificial Intelligence Engine,300143,Richard Moore,LAN112,A+,2.555,2.555,,2
2201,AIE,Artificial Intelligence Engine,300143,Richard Moore,MAT111,F,2.555,2.555,EXCM,3
2201,AIE,Artificial Intelligence Engine,300143,Richard Moore,MAT123,C,2.555,2.555,,3
2201,AIE,Artificial Intelligence Engine,300143,Richard Moore,MEC011,A-,2.555,2.555,,3
2201,AIE,Artificial Intelligence Engine,300143,Richard Moore,PHY212,D,2.555,2.555,,3
2202,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE014,B+,3.068,2.88,REPF,3
2202,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE113,C+,3.068,2.88,,3
2202,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE315,B-,3.068,2.88,,3
2202,AIE,Artificial Intelligence Engine,300143,Richard Moore,LAN011,A,3.068,2.88,,2
2202,AIE,Artificial Intelligence Engine,300143,Richard Moore,MAT111,B+,3.068,2.88,REPF,3
2202,AIE,Artificial Intelligence Engine,300143,Richard Moore,MAT131,B-,3.068,2.88,,3
2202,AIE,Artificial Intelligence Engine,300143,Richard Moore,MGT222,A-,3.068,2.88,,2
2203,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE015,B-,1.85,2.708,,3
2203,AIE,Artificial Intelligence Engine,300143,Richard Moore,MAT112,D,1.85,2.708,,3
2211,AIE,Artificial Intelligence Engine,300143,Richard Moore,AIE111,C-,1.907,2.484,,3
2211,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE111,W,1.907,2.484,,3
2211,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE131,C,1.907,2.484,,3
2211,AIE,Artificial Intelligence Engine,300143,Richard Moore,GEO217,B+,1.907,2.484,,2
2211,AIE,Artificial Intelligence Engine,300143,Richard Moore,MAT212,D+,1.907,2.484,,3
2211,AIE,Artificial Intelligence Engine,300143,Richard Moore,MAT231,C-,1.907,2.484,,3
2212,AIE,Artificial Intelligence Engine,300143,Richard Moore,AIE121,D,1.769,2.311,,3
2212,AIE,Artificial Intelligence Engine,300143,Richard Moore,AIE291,W,1.769,2.311,,2
2212,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE251,B-,1.769,2.311,,3
2212,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE111,D,1.769,2.311,,3
2212,AIE,Artificial Intelligence Engine,300143,Richard Moore,DVA014,B+,1.769,2.311,,2
2212,AIE,Artificial Intelligence Engine,300143,Richard Moore,LAN022,S,1.769,2.311,,0
2212,AIE,Artificial Intelligence Engine,300143,Richard Moore,LIB116,C+,1.769,2.311,,2
2212,AIE,Artificial Intelligence Engine,300143,Richard Moore,MAT312,D,1.769,2.311,,3
2212,AIE,Artificial Intelligence Engine,300143,Richard Moore,PSC101,S,1.769,2.311,,0
2221,AIE,Artificial Intelligence Engine,300143,Richard Moore,AIE323,D,1.736,2.229,,3
2221,AIE,Artificial Intelligence Engine,300143,Richard Moore,AIE231,W,1.736,2.229,,3
2221,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE233,F,1.736,2.229,EXCM,3
2221,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE281,C-,1.736,2.229,,3
2221,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE132,D,1.736,2.229,,3
2221,AIE,Artificial Intelligence Engine,300143,Richard Moore,MGT121,A,1.736,2.229,,2
2222,AIE,Artificial Intelligence Engine,300143,Richard Moore,AIE241,D,2.137,2.21,,3
2222,AIE,Artificial Intelligence Engine,300143,Richard Moore,AIE212,B-,2.137,2.21,,3
2222,AIE,Artificial Intelligence Engine,300143,Richard Moore,AIE291,C,2.137,2.21,,2
2222,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE234,C,2.137,2.21,,3
2222,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE261,D+,2.137,2.21,,3
2222,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE221,B,2.137,2.21,,3
2222,AIE,Artificial Intelligence Engine,300143,Richard Moore,MGT102,B+,2.137,2.21,,2
2231,AIE,Artificial Intelligence Engine,300143,Richard Moore,AIE231,D+,2.735,2.289,,3
2231,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE344,B,2.735,2.289,,3
2231,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE464,B,2.735,2.289,,3
2231,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE233,B+,2.735,2.289,REPF,3
2231,AIE,Artificial Intelligence Engine,300143,Richard Moore,LAN114,B+,2.735,2.289,,2
2231,AIE,Artificial Intelligence Engine,300143,Richard Moore,PHY211,B-,2.735,2.289,,3
2232,AIE,Artificial Intelligence Engine,300143,Richard Moore,AIE213,W,2.608,2.322,,3
2232,AIE,Artificial Intelligence Engine,300143,Richard Moore,AIE425,B+,2.608,2.322,,3
2232,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE383,C,2.608,2.322,,3
2232,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE112,B,2.608,2.322,,4
2232,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE211,C,2.608,2.322,,3
2232,AIE,Artificial Intelligence Engine,300143,Richard Moore,MIL011,S,2.608,2.322,,0
2241,AIE,Artificial Intelligence Engine,300143,Richard Moore,AIE351,D+,2.674,2.368,,3
2241,AIE,Artificial Intelligence Engine,300143,Richard Moore,AIE493,A,2.674,2.368,,3
2241,AIE,Artificial Intelligence Engine,300143,Richard Moore,AIE392,A,2.674,2.368,,2
2241,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE013,A+,2.674,2.368,GRAI,2
2241,AIE,Artificial Intelligence Engine,300143,Richard Moore,CSE363,B,2.674,2.368,,3
2241,AIE,Artificial Intelligence Engine,300143,Richard Moore,ELE232,C,2.674,2.368,,3
2241,AIE,Artificial Intelligence Engine,300143,Richard Moore,ELE432,D+,2.674,2.368,,3
2201,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,CSE014,F,1.857,1.857,EXCM,3
2201,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,CSE013,D,1.857,1.857,,2
2201,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,LAN112,A+,1.857,1.857,,2
2201,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MAT111,F,1.857,1.857,EXCM,3
2201,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MAT123,F,1.857,1.857,EXCM,3
2201,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MEC011,D,1.857,1.857,,3
2201,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,PHY212,F,1.857,1.857,EXCM,3
2202,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,CSE014,D,3.0,2.273,EXCM,3
2202,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,CSE315,D,3.0,2.273,EXCM,3
2202,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,LAN011,C+,3.0,2.273,,2
2202,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MAT111,D,3.0,2.273,EXCM,3
2202,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MAT131,F,3.0,2.273,EXCM,3
2202,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MGT222,A-,3.0,2.273,,2
2203,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,CSE015,F,0.0,2.273,EXCM,3
2203,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MAT112,F,0.0,2.273,EXCM,3
2211,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,CSE131,F,0.0,2.273,EXCM,3
2211,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,CSE015,W,0.0,2.273,,3
2211,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MAT212,D,0.0,2.273,MXCL,3
2211,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MAT131,D,0.0,2.273,EXCM,3
2211,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MAT123,F,0.0,2.273,EXCM,3
2212,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,ADL123,D,1.5,2.067,,2
2212,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,CSE015,F,1.5,2.067,EXCM,3
2212,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,DVA014,C,1.5,2.067,,2
2212,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,LAN022,S,1.5,2.067,,0
2212,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,LIB116,F,1.5,2.067,EXCM,2
2212,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MAT112,F,1.5,2.067,EXCM,3
2221,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,CSE131,F,3.3,2.212,EXCM,3
2221,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,CSE015,F,3.3,2.212,EXCM,3
2221,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MAT231,FW,3.3,2.212,,3
2221,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MGT121,B+,3.3,2.212,,2
2221,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,PHS061,W,3.3,2.212,,2
2222,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,CSE015,FW,1.83,2.07,,3
2222,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,CSE131,D,1.83,2.07,REPF,3
2222,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,LIB116,B,1.83,2.07,REPF,2
2222,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MAT112,D+,1.83,2.07,REPF,3
2222,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MGT102,B-,1.83,2.07,,2
2222,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,PSC101,S,1.83,2.07,,0
2231,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MAT212,F,1.533,1.936,EXCM,3
2231,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MAT111,D+,1.533,1.936,GRAI,3
2231,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MAT123,D,1.533,1.936,REPF,3
2231,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,PHY212,C+,1.533,1.936,REPF,3
2232,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,CSE315,D,0.667,1.682,MXCL,3
2232,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,CSE014,D,0.667,1.682,GRAI,3
2232,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,CSE015,F,0.667,1.682,REPF,3
2232,AIE,Artificial Intelligence Engine,300233,Joseph Martinez,MAT131,D,0.667,1.682,GRAI,3
2201,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE014,F,1.0,1.0,EXCM,3
2201,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE013,D,1.0,1.0,,2
2201,AIE,Artificial Intelligence Engine,300326,Thomas Collins,LAN112,D,1.0,1.0,EXCM,2
2201,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MAT111,F,1.0,1.0,EXCM,3
2201,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MAT123,F,1.0,1.0,EXCM,3
2201,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MEC011,F,1.0,1.0,EXCM,3
2201,AIE,Artificial Intelligence Engine,300326,Thomas Collins,PHY212,F,1.0,1.0,EXCM,3
2202,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE014,C,2.173,1.992,REPF,3
2202,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE315,C,2.173,1.992,,3
2202,AIE,Artificial Intelligence Engine,300326,Thomas Collins,LAN011,D,2.173,1.992,,2
2202,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MAT111,B+,2.173,1.992,REPF,3
2202,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MAT131,F,2.173,1.992,EXCM,3
2202,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MGT222,F,2.173,1.992,EXCM,2
2203,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE015,D+,1.3,1.863,,3
2203,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MAT112,F,1.3,1.863,EXCM,3
2211,AIE,Artificial Intelligence Engine,300326,Thomas Collins,AIE111,D,1.567,1.756,,3
2211,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE111,F,1.567,1.756,EXCM,3
2211,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE131,C,1.567,1.756,,3
2211,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MAT212,F,1.567,1.756,EXCM,3
2211,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MAT131,C-,1.567,1.756,REPF,3
2212,AIE,Artificial Intelligence Engine,300326,Thomas Collins,AIE121,F,1.3,1.707,EXCM,3
2212,AIE,Artificial Intelligence Engine,300326,Thomas Collins,AIE291,F,1.3,1.707,EXCM,2
2212,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE251,FW,1.3,1.707,,3
2212,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE111,D+,1.3,1.707,REPF,3
2212,AIE,Artificial Intelligence Engine,300326,Thomas Collins,LAN022,S,1.3,1.707,,0
2212,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MAT112,F,1.3,1.707,EXCM,3
2212,AIE,Artificial Intelligence Engine,300326,Thomas Collins,PSC101,S,1.3,1.707,,0
2213,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MAT112,B-,2.7,1.803,REPF,3
2221,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE233,C-,1.962,1.85,,3
2221,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE281,D,1.962,1.85,,3
2221,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE211,C,1.962,1.85,,3
2221,AIE,Artificial Intelligence Engine,300326,Thomas Collins,GEO217,B-,1.962,1.85,,2
2221,AIE,Artificial Intelligence Engine,300326,Thomas Collins,LIB116,B,1.962,1.85,,2
2222,AIE,Artificial Intelligence Engine,300326,Thomas Collins,AIE121,D+,1.677,1.811,REPF,3
2222,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE112,C,1.677,1.811,,4
2222,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE221,C+,1.677,1.811,,3
2222,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MAT312,D,1.677,1.811,,3
2223,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MEC011,A,4.0,1.92,REPF,3
2231,AIE,Artificial Intelligence Engine,300326,Thomas Collins,LAN112,B+,3.438,2.19,GRAI,2
2231,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MAT212,A-,3.438,2.19,REPF,3
2231,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MAT123,A-,3.438,2.19,REPF,3
2231,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MGT222,B,3.438,2.19,REPF,2
2231,AIE,Artificial Intelligence Engine,300326,Thomas Collins,PHY212,B+,3.438,2.19,REPF,3
2232,AIE,Artificial Intelligence Engine,300326,Thomas Collins,AIE212,B-,1.994,2.153,,3
2232,AIE,Artificial Intelligence Engine,300326,Thomas Collins,AIE213,D,1.994,2.153,,3
2232,AIE,Artificial Intelligence Engine,300326,Thomas Collins,AIE241,B-,1.994,2.153,,3
2232,AIE,Artificial Intelligence Engine,300326,Thomas Collins,AIE291,B+,1.994,2.153,REPF,2
2232,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE383,B-,1.994,2.153,,3
2232,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE132,F,1.994,2.153,,3
2232,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MIL011,S,1.994,2.153,,0
2241,AIE,Artificial Intelligence Engine,300326,Thomas Collins,AIE231,D,1.621,2.061,,3
2241,AIE,Artificial Intelligence Engine,300326,Thomas Collins,AIE323,D+,1.621,2.061,,3
2241,AIE,Artificial Intelligence Engine,300326,Thomas Collins,AIE392,A,1.621,2.061,,2
2241,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE344,D+,1.621,2.061,,3
2241,AIE,Artificial Intelligence Engine,300326,Thomas Collins,CSE113,D,1.621,2.061,,3
2241,AIE,Artificial Intelligence Engine,300326,Thomas Collins,MAT231,D,1.621,2.061,,3
2241,AIE,Artificial Intelligence Engine,300326,Thomas Collins,SOC107,B,1.621,2.061,,2
2201,AIE,Artificial Intelligence Engine,300428,Charles Miller,CSE014,D+,2.325,2.325,,3
2201,AIE,Artificial Intelligence Engine,300428,Charles Miller,CSE013,C-,2.325,2.325,,2
2201,AIE,Artificial Intelligence Engine,300428,Charles Miller,LAN112,A,2.325,2.325,,2
2201,AIE,Artificial Intelligence Engine,300428,Charles Miller,MAT111,F,2.325,2.325,EXCM,3
2201,AIE,Artificial Intelligence Engine,300428,Charles Miller,MAT123,D,2.325,2.325,,3
2201,AIE,Artificial Intelligence Engine,300428,Charles Miller,MEC011,A,2.325,2.325,,3
2201,AIE,Artificial Intelligence Engine,300428,Charles Miller,PHY212,C+,2.325,2.325,,3
2202,AIE,Artificial Intelligence Engine,300428,Charles Miller,CSE015,C,2.516,2.429,,3
2202,AIE,Artificial Intelligence Engine,300428,Charles Miller,CSE113,B,2.516,2.429,,3
2202,AIE,Artificial Intelligence Engine,300428,Charles Miller,CSE315,B+,2.516,2.429,,3
2202,AIE,Artificial Intelligence Engine,300428,Charles Miller,LAN011,B,2.516,2.429,,2
2202,AIE,Artificial Intelligence Engine,300428,Charles Miller,MAT111,B,2.516,2.429,REPF,3
2202,AIE,Artificial Intelligence Engine,300428,Charles Miller,MAT131,D+,2.516,2.429,,3
2202,AIE,Artificial Intelligence Engine,300428,Charles Miller,MGT222,C,2.516,2.429,,2
2203,AIE,Artificial Intelligence Engine,300428,Charles Miller,MAT112,B+,3.3,2.497,,3
2211,AIE,Artificial Intelligence Engine,300428,Charles Miller,AIE111,B,2.806,2.593,,3
2211,AIE,Artificial Intelligence Engine,300428,Charles Miller,CSE111,D,2.806,2.593,,3
2211,AIE,Artificial Intelligence Engine,300428,Charles Miller,CSE131,B-,2.806,2.593,,3
2211,AIE,Artificial Intelligence Engine,300428,Charles Miller,GEO217,B+,2.806,2.593,,2
2211,AIE,Artificial Intelligence Engine,300428,Charles Miller,MAT212,A,2.806,2.593,,3
2211,AIE,Artificial Intelligence Engine,300428,Charles Miller,MAT231,B,2.806,2.593,,3
2212,AIE,Artificial Intelligence Engine,300428,Charles Miller,AIE121,B-,2.872,2.662,,3
2212,AIE,Artificial Intelligence Engine,300428,Charles Miller,AIE291,A-,2.872,2.662,,2
2212,AIE,Artificial Intelligence Engine,300428,Charles Miller,CSE112,C,2.872,2.662,,4
2212,AIE,Artificial Intelligence Engine,300428,Charles Miller,CSE221,B-,2.872,2.662,,3
